Mode_Index,Frequency_THz,Cv_Anharmonic_eV_K
253,1.2022346955720775,8.434009468126573e-05
254,1.3194223496046018,8.399460370451204e-05
255,1.3493415832113507,8.39026488727965e-05
256,1.195641613882657,8.435881692591504e-05
257,1.0739956730687468,8.468992971904822e-05
258,0.996101354013609,8.4887123162959e-05
259,0.9616080480860643,8.497058489810085e-05
260,0.724374316288156,8.547637475273135e-05
261,0.799117090858783,8.533030438161834e-05
262,0.8974019750073303,8.511943033722981e-05
263,1.008937428243004,8.485545237756289e-05
264,1.1271963239580403,8.454851126805371e-05
265,1.2455361455053007,8.421521201591395e-05
266,1.303285457400556,8.404357874700638e-05
267,1.1648203034274784,8.444529885725551e-05
268,1.060603432527337,8.472467765129316e-05
269,1.0054873453725799,8.486399722273647e-05
270,0.7766190380258555,8.537559663218459e-05
271,0.8515208015409689,8.522047320855619e-05
272,0.9467477952946483,8.50057945245998e-05
273,1.0540554115811798,8.474154100990924e-05
274,1.167107924641447,8.44389392917426e-05
275,1.2606819964308271,8.417075371236759e-05
276,1.1609957611252577,8.445590967291956e-05
277,1.0869527669661643,8.465598245886788e-05
278,0.8298108553383428,8.526670382814643e-05
279,0.8990269183284089,8.511576957699634e-05
280,0.9866319011658611,8.49102755754761e-05
281,1.086120276637728,8.465817322521393e-05
282,1.1918876956315039,8.436944197762592e-05
283,1.199083382976319,8.434905312731865e-05
284,0.8714187071235308,8.517720563055374e-05
285,0.9311070078285033,8.504236205589723e-05
286,1.0086278284293908,8.485622013522623e-05
287,1.0982413479219022,8.462614523346933e-05
288,0.893717338812764,8.512771060328718e-05
289,0.9423109323601514,8.501621911730152e-05
290,0.6730520254062481,8.556926979641674e-05
291,0.7657297897138856,8.539711152592444e-05
292,0.8715973595020812,8.517681330140318e-05
293,0.9781986335779304,8.493074231915725e-05
294,1.0825559466195747,8.466753807215075e-05
295,1.1874980146573515,8.438183429808134e-05
296,1.297673787478978,8.406050709181288e-05
297,1.4140707874471816,8.369869775603014e-05
298,1.5176547105978027,8.335858657394593e-05
299,0.7189479178400566,8.548648516582485e-05
300,0.7966064809963022,8.533541454406129e-05
301,0.888579841600464,8.513920779973994e-05
302,0.9853394898166811,8.491342145959118e-05
303,1.084995728871816,8.466113046204371e-05
304,1.1893382401854429,8.437664346551203e-05
305,1.2988507113859573,8.405696116402333e-05
306,1.4021322605165363,8.373682146248229e-05
307,1.4383142681902916,8.362058585480553e-05
308,1.353588031580383,8.388947768118803e-05
309,1.2388378625576517,8.423474621599425e-05
310,1.131976658379449,8.453554299965054e-05
311,1.037632847554285,8.478346717448347e-05
312,0.9529955898575657,8.499104633105602e-05
313,0.8762279972403559,8.516662037337473e-05
314,0.8107151511478423,8.53065160969655e-05
315,0.7457670106666601,8.543585870479482e-05
316,0.817990883561426,8.529144154193583e-05
317,0.9063491771431265,8.509920448807527e-05
318,1.0029226540238165,8.487033381373782e-05
319,1.1053135969210244,8.46073290222277e-05
320,1.2123444142727844,8.431123527526048e-05
321,1.316096072886944,8.400473467694663e-05
322,1.3748888119102372,8.382296373167965e-05
323,1.3001319642229223,8.405309823781135e-05
324,1.1848707203483428,8.438923466683831e-05
325,1.0824621434017503,8.466778420053825e-05
326,1.0022780483338696,8.487192437552658e-05
327,0.9424855605059655,8.501580958912771e-05
328,0.9004170454013791,8.511263339774928e-05
329,0.7717357687126077,8.538527792744325e-05
330,0.846811895698865,8.5230587627494e-05
331,0.9381172300082741,8.502603502593577e-05
332,1.038432668306708,8.47814374844897e-05
333,1.1440714673473087,8.450254195251592e-05
334,1.2487642053202521,8.420577002517951e-05
335,1.3210188199472062,8.398973468931868e-05
336,1.2584352853583605,8.417737375952514e-05
337,1.1431222927314997,8.450514161243827e-05
338,1.0482082856086223,8.475652886521356e-05
339,0.9853056663673302,8.491350374465834e-05
340,0.9517942342344273,8.499388841640884e-05
341,0.8100297397220358,8.530793018361626e-05
342,0.8899898076554008,8.51360580119455e-05
343,0.9840329092212274,8.491659840618349e-05
344,1.085750230572503,8.465914660661258e-05
345,1.1895958701805587,8.437591626597325e-05
346,1.2739015385801074,8.413162501797586e-05
347,1.227660074291603,8.426716868414301e-05
348,1.1176444455610397,8.457429602072283e-05
349,1.0364491488988434,8.478646872044101e-05
350,0.9940811703998144,8.489207755826031e-05
351,0.8604512785612602,8.520115949350784e-05
352,0.9413531665605142,8.50184640962034e-05
353,1.0336967315890693,8.479343748177054e-05
354,1.1320930751273626,8.453522664867325e-05
355,1.2252407891270178,8.427415712820137e-05
356,1.2185993564841962,8.429328863289263e-05
357,1.11482155301007,8.458188350843688e-05
358,1.055840609606007,8.473695177879146e-05
359,0.9122663494343076,8.508573568712669e-05
360,0.9885060562996504,8.490570767257581e-05
361,1.0748171409624443,8.468778705708438e-05
362,1.1672029654481089,8.443867487235955e-05
363,1.215044495866847,8.430349674483644e-05
364,1.1445326262751998,8.450127829945398e-05
365,0.9532556974176806,8.4990430595942e-05
366,1.0208650412825817,8.482572866934469e-05
367,1.099189147279848,8.462362904719968e-05
368,1.1873688177675077,8.438219850179006e-05
369,0.9754187925982218,8.493745718359833e-05
370,1.0324077592598995,8.47966958709233e-05
371,0.836264258352522,8.525306864803671e-05
372,0.8959187823996968,8.51227668822415e-05
373,0.968381552116157,8.495438589323565e-05
374,1.0513410323028045,8.474850702118527e-05
375,1.1454765285652093,8.449869062212632e-05
376,1.2481460545241008,8.420757950746249e-05
377,1.3372430194600735,8.394001192035622e-05
378,0.861030844947093,8.519990013742061e-05
379,0.9233342891177889,8.506034561596159e-05
380,0.9986099908322604,8.488095946237943e-05
381,1.0843160879267812,8.466291655000664e-05
382,1.1781233368275104,8.440818297995852e-05
383,1.2663214194730714,8.415409838903467e-05
384,1.287992159765326,8.408958738736841e-05
385,1.2074103514552235,8.432534294069329e-05
386,1.1111153801277596,8.459182235958798e-05
387,1.0298501060610297,8.480315167213313e-05
388,0.9675296152818441,8.495642846606684e-05
389,0.9228224883602456,8.50615253418392e-05
390,0.897974673061594,8.51181407686563e-05
391,0.9656252660680261,8.496098891574003e-05
392,1.0442086031591356,8.476674278968068e-05
393,1.1305461116805113,8.453942830729455e-05
394,1.2162995640551095,8.429989526253136e-05
395,1.2572069295765913,8.418098947186013e-05
396,1.1799869788223787,8.440295765944297e-05
397,1.091460504143299,8.464409700976608e-05
398,1.0259002690298598,8.481309616833378e-05
399,0.9857836443121423,8.491234071443792e-05
400,0.9472266334719278,8.500466704820389e-05
401,1.0168435300960301,8.483578187869175e-05
402,1.0946009607803893,8.463579375517754e-05
403,1.1759241908013363,8.441434088684232e-05
404,1.2303142643535998,8.425948980506723e-05
405,1.1652499609766382,8.444410514269939e-05
406,1.0897773619975601,8.464853944623159e-05
407,1.0438726848475128,8.476759919600657e-05
408,0.9985053467754874,8.488121682419456e-05
409,1.064589483674258,8.471437152676465e-05
410,1.137266752714566,8.45211422318264e-05
411,1.2054297560419733,8.433099372166672e-05
412,1.1664310510825628,8.4440821989852e-05
413,1.112551650038451,8.458797378030573e-05
414,1.0395780496138256,8.477852868716457e-05
415,1.0980809808547638,8.462657080202702e-05
416,1.1659941550074362,8.444203675528676e-05
417,1.2018274594529905,8.434125335934976e-05
418,1.0619939508031575,8.472108589354677e-05
419,1.1107478929557097,8.459280644115975e-05
420,0.9583592939904823,8.497832111785385e-05
421,1.0089717141966195,8.48553673421709e-05
422,1.07451378097753,8.468857847211995e-05
423,1.1538165857874785,8.447575516846396e-05
424,1.2305049221078175,8.425893773210799e-05
425,1.0072764629061906,8.485956906646792e-05
426,1.0607055985416463,8.472441388036653e-05
427,1.125196784331914,8.455392304200065e-05
428,1.193963649683837,8.436356935119978e-05
429,1.2082510872829515,8.432294214373268e-05
430,1.1413672150979626,8.450994413812392e-05
431,1.0784500576892384,8.46782956517814e-05
432,1.0349778795429267,8.479019563433953e-05
433,1.0591175384236995,8.47285116271609e-05
434,1.109725225839294,8.459554366730254e-05
435,1.1679150182973042,8.443669329791154e-05
436,1.2004358810460942,8.434521047060551e-05
437,1.141475426294475,8.450964819826507e-05
438,1.0989792917789298,8.462418631151947e-05
439,1.1011480022870268,8.461842334503452e-05
440,1.1447395385237553,8.450071119725053e-05
441,1.193602075436233,8.436459275929666e-05
442,1.1599160272532918,8.445890043935708e-05
443,1.124270545534954,8.455642738391996e-05
444,1.1597020774914626,8.445949280741208e-05
445,1.088246773047874,8.465257454881338e-05
446,1.1289966052559792,8.45436324013146e-05
447,1.1812139324490991,8.43995140623963e-05
448,1.131933625270161,8.453565993147149e-05
449,1.1650555196319585,8.444464539952914e-05
450,1.1765433891553232,8.44126079358196e-05
451,1.1446360165093312,8.45009949388393e-05
452,1.1561233520678615,8.446938886226584e-05
453,1.1835139166598923,8.439305152648144e-05
454,1.170045917888106,8.443075768277704e-05
455,0.0,0.0
456,0.2131995307331324,8.611127388541823e-05
457,0.4212807530879884,8.593294473066383e-05
458,0.6196183804337899,8.565941026721499e-05
459,0.8045821908552391,8.531913223421407e-05
460,0.9741042297457525,8.494062712568212e-05
461,1.128314728343149,8.454548103896488e-05
462,1.2700377677675134,8.414309260659473e-05
463,1.4047059506449366,8.37286220100103e-05
464,1.5393117247311452,8.328541524987499e-05
465,1.6805719366471952,8.279149014401502e-05
466,1.8331978394522916,8.222713208526074e-05
467,1.999110512568715,8.158022152032547e-05
468,0.1783901254224084,8.612984520206761e-05
469,0.35984512814168645,8.599744722882682e-05
470,0.5753158771028877,8.572895445469763e-05
471,0.7773644889032391,8.537411403500832e-05
472,0.9639735797827048,8.496493830966019e-05
473,1.1366904225853458,8.452271365072515e-05
474,1.2989533112566412,8.405665193192471e-05
475,1.4561822481258373,8.3562426063807e-05
476,1.6148641435747475,8.302477143356058e-05
477,1.7805669120113752,8.242519403371882e-05
478,1.9551753353450598,8.175476775548838e-05
479,2.0709427676964243,8.129000482832467e-05
480,1.94894825654869,8.177932148801144e-05
481,2.0579629993125743,8.134288339661706e-05
482,1.8771933443571254,8.205887126416031e-05
483,1.7085671813201488,8.269028979170736e-05
484,1.5515865024480897,8.324363455249837e-05
485,1.4019940242625446,8.373726156644681e-05
486,1.2532287986162585,8.419268127560973e-05
487,1.0987710512232194,8.462473920482328e-05
488,0.9341714409239269,8.503523742967953e-05
489,0.757970719812781,8.541227883632286e-05
490,0.5719548554287585,8.573403577355045e-05
491,0.3825841200725378,8.597471502372194e-05
492,0.3371019462978034,8.60188314277427e-05
493,0.4784963622773618,8.586414155088662e-05
494,0.6792944422827935,8.555829863167765e-05
495,0.8865453876770069,8.514374522012265e-05
496,1.0888100306675335,8.4651090148418e-05
497,1.285493243971444,8.409706736426748e-05
498,1.4793082603149041,8.348641771883833e-05
499,1.6733692507820679,8.28173541795334e-05
500,1.8671649993506523,8.209743759355671e-05
501,2.035957671880641,8.14320927306561e-05
502,2.017837958004001,8.150513222433681e-05
503,1.8655205404504518,8.210374980741376e-05
504,1.921526560135706,8.188689276811528e-05
505,2.0694403402589883,8.129613537715221e-05
506,1.903283552107752,8.195795301658127e-05
507,1.7177594679035169,8.265682897427216e-05
508,1.5461601598633754,8.326213204290188e-05
509,1.3850784976937907,8.379088449084117e-05
510,1.228160986145405,8.426572043915681e-05
511,1.069584450313892,8.470141344377905e-05
512,0.9062104817271239,8.50995193070409e-05
513,0.7385466118112959,8.544965046614238e-05
514,0.46145988018002726,8.588550001372308e-05
515,0.5734416761324747,8.573179134827999e-05
516,0.7592663096453295,8.540975569616622e-05
517,0.9732774040600507,8.49426191389339e-05
518,1.1973460379090763,8.435398438041409e-05
519,1.4243673285862877,8.366563575285094e-05
520,1.6490805783111766,8.290404446776087e-05
521,1.8593299845304228,8.212748185436019e-05
522,2.0050115513233147,8.155660487513624e-05
523,1.9716132700788933,8.168973007813634e-05
524,1.8264279070182767,8.225280741624306e-05
525,1.7635154604367134,8.248859443701265e-05
526,1.9189876377229338,8.189680664691981e-05
527,2.053024306836874,8.136295295246809e-05
528,1.907304222956204,8.194232653514457e-05
529,1.7104785621585077,8.268334155503525e-05
530,1.5305255671850804,8.331518465642155e-05
531,1.3656574228672111,8.385188063734284e-05
532,1.2096986980974227,8.431880540603498e-05
533,1.0573241961221245,8.473313319312831e-05
534,0.5453415134970909,8.577329235044533e-05
535,0.6375300019279709,8.562995069400376e-05
536,0.8188553740601852,8.528964266334804e-05
537,1.0450776090427853,8.476452628068227e-05
538,1.2895962270508292,8.40847803394461e-05
539,1.535123912544557,8.329961874294181e-05
540,1.7615770805538085,8.249577760249344e-05
541,1.9214940543301289,8.188701974485626e-05
542,1.9191648981323517,8.18961147418658e-05
543,1.7854405546787353,8.240700331294234e-05
544,1.64192918171801,8.292941282204904e-05
545,1.7864408228059254,8.240326602937394e-05
546,1.9338136161790451,8.183880449820362e-05
547,2.045735077288341,8.139252362809748e-05
548,1.8991941279154336,8.197382642251379e-05
549,1.6980644543156478,8.272838108148252e-05
550,1.517766386915736,8.335821105344457e-05
551,1.3571990177109485,8.387825419900447e-05
552,0.5932363309006355,8.570139663635321e-05
553,0.6767285593409713,8.556281928388046e-05
554,0.8644006134585845,8.51925635545818e-05
555,1.10499328916284,8.460818327027613e-05
556,1.361791647179799,8.386394875495693e-05
557,1.6067167824040522,8.305327424241829e-05
558,1.7995135265356947,8.235430369573695e-05
559,1.8510310059947401,8.215922154376499e-05
560,1.7379897227481025,8.258278979740665e-05
561,1.5672345273261166,8.319005125236751e-05
562,1.680966698201843,8.27900705425346e-05
563,1.8185538435327597,8.228259694988833e-05
564,1.9535621456165286,8.176113310274174e-05
565,2.043375961764076,8.14020809865434e-05
566,1.8913756301951983,8.200411740754917e-05
567,1.6922910626000558,8.27492562901952e-05
568,0.6202448819306504,8.565839281931292e-05
569,0.7061883363411007,8.550999124126233e-05
570,0.9059083814535842,8.510020489181302e-05
571,1.1573968519900837,8.446587001662931e-05
572,1.4157465349359546,8.36933283979556e-05
573,1.6420364107693686,8.29290329729213e-05
574,1.7595308779716072,8.250335497888909e-05
575,1.6816730405716802,8.278752993304657e-05
576,1.5114380753896435,8.33794610210015e-05
577,1.5892529164450748,8.311405065096934e-05
578,1.7186871120386245,8.265344594400457e-05
579,1.8450321776684564,8.21821104324779e-05
580,1.9667238710721673,8.170910882339067e-05
581,2.0428158827869405,8.140434906829334e-05
582,0.6468548925902041,8.561431076273702e-05
583,0.7416798787829869,8.544368017112145e-05
584,0.9512182257573475,8.499525004638355e-05
585,1.2058355397130496,8.432983656237237e-05
586,1.4550439073559374,8.356614613994317e-05
587,1.636862756259632,8.294734182414709e-05
588,1.6154112561986698,8.30228540290111e-05
589,1.4524987237877036,8.357445648142725e-05
590,1.4998197180706918,8.341831775905149e-05
591,1.6232769290355868,8.299524120025262e-05
592,1.7413094736356285,8.25705879731214e-05
593,1.8551341811741417,8.214353961120167e-05
594,0.6872848028317069,8.554412223325655e-05
595,0.7892442200190329,8.535031908447958e-05
596,1.0006213313199521,8.487600850394527e-05
597,1.2498261666780328,8.42026598430238e-05
598,1.4773366151390337,8.349292998044958e-05
599,1.539224040225108,8.328571290905823e-05
600,1.3950486812770153,8.375933416212455e-05
601,1.4058070833764662,8.372511071134258e-05
602,1.5242491357140975,8.333638033276083e-05
603,1.635826570044885,8.295100423558839e-05
604,0.7405722980480931,8.54457931733794e-05
605,0.8425191556822399,8.523976626434717e-05
606,1.047788638905383,8.475760197689821e-05
607,1.2858203113583715,8.409608896313662e-05
608,1.4499074217324552,8.358290707152927e-05
609,1.3488904852631871,8.390404629846088e-05
610,1.3051746978764711,8.403786761985305e-05
611,1.4180967357143919,8.368579048653579e-05
612,0.7946091182914875,8.533947002864516e-05
613,0.8898565279638018,8.513635593210124e-05
614,1.085578944362184,8.465959707492707e-05
615,1.311838347912729,8.401767550566206e-05
616,1.3284121775721862,8.396713042615698e-05
617,1.2530742529594736,8.419313493336217e-05
618,0.8366632796892213,8.525222258675921e-05
619,0.9220629301478614,8.506327515355192e-05
620,1.1097178047626075,8.459556352302578e-05
621,1.34139116657428,8.392722877227536e-05
622,0.8591108936150489,8.52040692824453e-05
623,0.9337483189133502,8.503622232292639e-05
624,0.5156920489512771,8.581496641775225e-05
625,0.7028786984769686,8.551602685986183e-05
626,0.8883433871705267,8.513973561295292e-05
627,1.067197670159109,8.470761130569235e-05
628,1.2399230307751492,8.423158687211556e-05
629,1.4099624944814302,8.37118425094195e-05
630,1.5824584437512297,8.31375778759697e-05
631,1.7623307969840065,8.249298509834066e-05
632,1.9513626163452515,8.176980702880194e-05
633,2.0947199925745905,8.119264463388786e-05
634,1.945526613075047,8.179279347775164e-05
635,0.610385371511753,8.567429538307232e-05
636,0.7879554394715695,8.53529157421017e-05
637,0.9801818663477424,8.492594213599199e-05
