Mode_Index,Frequency_THz,Cv_Contribution_eV_K
234,0.6995790994700269,8.536838633411285e-05
235,0.7770442825267534,8.518155388889383e-05
236,0.8778225744349123,8.491003266132744e-05
237,0.9881691429513235,8.457623380835638e-05
238,1.098917156893372,8.420339916420464e-05
239,1.2041263956284833,8.381467587249272e-05
240,1.2970160465724228,8.344396841823615e-05
241,1.331927180857982,8.329806657194135e-05
242,1.252473626236641,8.362491994963646e-05
243,1.16038393435077,8.398034362460604e-05
244,1.0746606795576092,8.42882691889808e-05
245,1.0032391570239314,8.452771449302887e-05
246,0.9507909400943045,8.469354473016702e-05
247,0.9202584419073118,8.478615184800433e-05
248,0.7592135995971916,8.522625043308674e-05
249,0.8396268472253758,8.501670891518782e-05
250,0.932660808094245,8.474888454784683e-05
251,1.027975817873708,8.444655523894552e-05
252,1.1195365511442406,8.412984830082717e-05
253,1.2031764239647191,8.38183346169044e-05
254,1.2518224304179655,8.362752193261254e-05
255,1.205097268315149,8.381093384383166e-05
256,1.1198519940132796,8.412871307938816e-05
257,1.0548582171254053,8.435622464000293e-05
258,1.001771298995065,8.453247120208958e-05
259,0.965329034314703,8.464843153978113e-05
260,0.8258068443518685,8.505417568722936e-05
261,0.8922344973009352,8.486859225488493e-05
262,0.9639011206751437,8.465289153402262e-05
263,1.0362670379242247,8.441893134322263e-05
264,1.1069065615576974,8.417505350282718e-05
265,1.1681099385392077,8.39515001063207e-05
266,1.1506006932087716,8.401660964303174e-05
267,1.0933907706255148,8.422289276722384e-05
268,1.0523751097145555,8.43646612434833e-05
269,1.0203422780917133,8.447180121218605e-05
270,0.864255061329324,8.494845002292748e-05
271,0.9066257725187259,8.48265626463941e-05
272,0.9547932482820424,8.468119058213621e-05
273,1.0092834288611163,8.450805757526343e-05
274,1.0701472627771753,8.430386312493044e-05
275,1.1026092896040678,8.419032391971808e-05
276,1.076548629764401,8.428172784906672e-05
277,1.0609093615913427,8.433558627821997e-05
278,0.8564710493021577,8.497023011046753e-05
279,0.8790872783408945,8.490642214579544e-05
280,0.9155563945291704,8.480015546688387e-05
281,0.9687783019935083,8.463763191085003e-05
282,1.0388933001134275,8.441013741130822e-05
283,1.0718499466034466,8.429798762490578e-05
284,0.8140567080132763,8.508555708418159e-05
285,0.8346781047516386,8.503019440603802e-05
286,0.879615182236425,8.490491358640076e-05
287,0.9493446736616376,8.469799676672029e-05
288,0.7741271447846824,8.518893538669925e-05
289,0.8130319064699186,8.508827337979502e-05
290,0.7332024108434158,8.52896406564055e-05
291,0.8021895103492509,8.511680845673697e-05
292,0.8825047686662976,8.489664071401093e-05
293,0.9716570324647126,8.462859041082294e-05
294,1.0691685900659036,8.430723625337264e-05
295,1.1745921818614697,8.392716150316173e-05
296,1.2855200873624557,8.349123021162483e-05
297,1.3949478230388737,8.302569884455255e-05
298,1.4841010933331487,8.262087196570204e-05
299,0.7562652335862717,8.523354386700943e-05
300,0.8237801250403357,8.505961959873648e-05
301,0.9075943799530866,8.482371058651846e-05
302,1.0017211183964376,8.45326336988067e-05
303,1.102069206535672,8.419223914524282e-05
304,1.2054209087778418,8.380968581267372e-05
305,1.3071854838683414,8.34018365035837e-05
306,1.3934747049391378,8.303219671987184e-05
307,1.3988617615585444,8.300840420839049e-05
308,1.3118675240377415,8.338233685657872e-05
309,1.2101329722540168,8.379147959956839e-05
310,1.1123202000765442,8.415573627216021e-05
311,1.0245379380493906,8.445794731285073e-05
312,0.9488043771664633,8.469965829248102e-05
313,0.8857550504901781,8.488730391009635e-05
